catch_record_code,crc_name,hydrologic_system,block,region,year,harvest_fish,harvest_species,harvest_license_year,status,source,note,creel_unit,crc_resolution,denominator_pathway,coverage
329,Satsop River,Chehalis R. System,WA Coast,Coastal,2024,5395.0,5.0,2024-25,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Satsop salmon 2024,Satsop salmon,standalone,crc_own,Creel + CRC harvest
329,Satsop River,Chehalis R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Satsop salmon 2025,Satsop salmon,standalone,crc_own,No harvest file for this year
329A,Satsop River (ADA Area),Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
329A,Satsop River (ADA Area),Chehalis R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
329A,Satsop River (ADA Area),Chehalis R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
329A,Satsop River (ADA Area),Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
331,"Satsop River, West Fork",Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
331,"Satsop River, West Fork",Chehalis R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
331,"Satsop River, West Fork",Chehalis R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
331,"Satsop River, West Fork",Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
333,Skookumchuck River,Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
333,Skookumchuck River,Chehalis R. System,WA Coast,Coastal,2023,16.0,1.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
333,Skookumchuck River,Chehalis R. System,WA Coast,Coastal,2024,109.0,2.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
333,Skookumchuck River,Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
335,Wishkah River,Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
335,Wishkah River,Chehalis R. System,WA Coast,Coastal,2023,251.0,2.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
335,Wishkah River,Chehalis R. System,WA Coast,Coastal,2024,82.0,3.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
335,Wishkah River,Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
335A,Wishkah River (ADA Area),Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
335A,Wishkah River (ADA Area),Chehalis R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
335A,Wishkah River (ADA Area),Chehalis R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
335A,Wishkah River (ADA Area),Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
337,Wynoochee River,Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
337,Wynoochee River,Chehalis R. System,WA Coast,Coastal,2023,407.0,3.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
337,Wynoochee River,Chehalis R. System,WA Coast,Coastal,2024,608.0,3.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
337,Wynoochee River,Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
339,Copalis River,Copalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
339,Copalis River,Copalis R. System,WA Coast,Coastal,2023,342.0,2.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
339,Copalis River,Copalis R. System,WA Coast,Coastal,2024,204.0,2.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
339,Copalis River,Copalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
342,Elk River,Elk R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
342,Elk River,Elk R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
342,Elk River,Elk R. System,WA Coast,Coastal,2024,68.0,1.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
342,Elk River,Elk R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
345,Goodman Creek (Jefferson Co.),Goodman Cr. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
345,Goodman Creek (Jefferson Co.),Goodman Cr. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
345,Goodman Creek (Jefferson Co.),Goodman Cr. System,WA Coast,Coastal,2024,16.0,1.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
345,Goodman Creek (Jefferson Co.),Goodman Cr. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
348,Hoh River above Oxbow Launch,Hoh R. System,WA Coast,Coastal,2022,,,,Gap - no pathway identified,,CRC surveyed in other years but not this one - P2 ratio or P3 fill needed,Hoh fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,No harvest file for this year
348,Hoh River above Oxbow Launch,Hoh R. System,WA Coast,Coastal,2023,342.0,2.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Hoh fall salmon 2023,Hoh fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,Creel + CRC harvest
348,Hoh River above Oxbow Launch,Hoh R. System,WA Coast,Coastal,2024,107.0,1.0,2024-25,Gap - no pathway identified,,CRC surveyed in other years but not this one - P2 ratio or P3 fill needed,Hoh fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,"CRC harvest, no creel"
348,Hoh River above Oxbow Launch,Hoh R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Hoh fall salmon 2025,Hoh fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,No harvest file for this year
350,Hoh River below Oxbow Launch,Hoh R. System,WA Coast,Coastal,2022,,,,Gap - no pathway identified,,CRC surveyed in other years but not this one - P2 ratio or P3 fill needed,Hoh fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
350,Hoh River below Oxbow Launch,Hoh R. System,WA Coast,Coastal,2023,1352.0,5.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Hoh fall salmon 2023,Hoh fall salmon,"CRC-native effort, pooled denominator",crc_own,Creel + CRC harvest
350,Hoh River below Oxbow Launch,Hoh R. System,WA Coast,Coastal,2024,294.0,3.0,2024-25,Gap - no pathway identified,,CRC surveyed in other years but not this one - P2 ratio or P3 fill needed,Hoh fall salmon,"CRC-native effort, pooled denominator",crc_own,"CRC harvest, no creel"
350,Hoh River below Oxbow Launch,Hoh R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Hoh fall salmon 2025,Hoh fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
352,"Hoh River, So. Fork",Hoh R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
352,"Hoh River, So. Fork",Hoh R. System,WA Coast,Coastal,2023,17.0,1.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
352,"Hoh River, So. Fork",Hoh R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
352,"Hoh River, So. Fork",Hoh R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
355,Hoquiam River,Hoquiam R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
355,Hoquiam River,Hoquiam R. System,WA Coast,Coastal,2023,63.0,1.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
355,Hoquiam River,Hoquiam R. System,WA Coast,Coastal,2024,244.0,2.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
355,Hoquiam River,Hoquiam R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
358,Humptulips River,Humptulips R. System,WA Coast,Coastal,2022,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Humptulips salmon 2022,Humptulips salmon,standalone,crc_own,No harvest file for this year
358,Humptulips River,Humptulips R. System,WA Coast,Coastal,2023,2339.0,5.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Humptulips salmon 2023,Humptulips salmon,standalone,crc_own,Creel + CRC harvest
358,Humptulips River,Humptulips R. System,WA Coast,Coastal,2024,4934.0,5.0,2024-25,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Humptulips salmon 2024,Humptulips salmon,standalone,crc_own,Creel + CRC harvest
358,Humptulips River,Humptulips R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Humptulips salmon 2025,Humptulips salmon,standalone,crc_own,No harvest file for this year
361,"Humptulips River, E. Fork",Humptulips R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
361,"Humptulips River, E. Fork",Humptulips R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
361,"Humptulips River, E. Fork",Humptulips R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
361,"Humptulips River, E. Fork",Humptulips R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
362,"Humptulips River, W. Fork",Humptulips R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
362,"Humptulips River, W. Fork",Humptulips R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
362,"Humptulips River, W. Fork",Humptulips R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
362,"Humptulips River, W. Fork",Humptulips R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
364,Stevens Creek,Humptulips R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
364,Stevens Creek,Humptulips R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
364,Stevens Creek,Humptulips R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
364,Stevens Creek,Humptulips R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
367,Johns River,Johns R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
367,Johns River,Johns R. System,WA Coast,Coastal,2023,16.0,1.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
367,Johns River,Johns R. System,WA Coast,Coastal,2024,109.0,2.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
367,Johns River,Johns R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
369,Kalaloch Creek,Kalaloch Cr. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
369,Kalaloch Creek,Kalaloch Cr. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
369,Kalaloch Creek,Kalaloch Cr. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
369,Kalaloch Creek,Kalaloch Cr. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
370,Quigg Lake,Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
370,Quigg Lake,Chehalis R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
370,Quigg Lake,Chehalis R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
370,Quigg Lake,Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
371,Moclips River,Moclips R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
371,Moclips River,Moclips R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
371,Moclips River,Moclips R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
371,Moclips River,Moclips R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
373,Mosquito Creek (Jefferson Co.),Mosquito Cr. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
373,Mosquito Creek (Jefferson Co.),Mosquito Cr. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
373,Mosquito Creek (Jefferson Co.),Mosquito Cr. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
373,Mosquito Creek (Jefferson Co.),Mosquito Cr. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
375,Naselle River,Naselle R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
375,Naselle River,Naselle R. System,WA Coast,Coastal,2023,3092.0,5.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
375,Naselle River,Naselle R. System,WA Coast,Coastal,2024,3136.0,5.0,"2023-24,2024-25",Not yet assessed,,,,standalone,,"CRC harvest, no creel"
375,Naselle River,Naselle R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
377,Salmon Creek (Pacific Co.),Naselle R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
377,Salmon Creek (Pacific Co.),Naselle R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
377,Salmon Creek (Pacific Co.),Naselle R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
377,Salmon Creek (Pacific Co.),Naselle R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
379,"Nemah River, North (below Nemah Hatchery), Middle and South",Nemah R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
379,"Nemah River, North (below Nemah Hatchery), Middle and South",Nemah R. System,WA Coast,Coastal,2023,979.0,3.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
379,"Nemah River, North (below Nemah Hatchery), Middle and South",Nemah R. System,WA Coast,Coastal,2024,2597.0,4.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
379,"Nemah River, North (below Nemah Hatchery), Middle and South",Nemah R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
382,North River,North R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
382,North River,North R. System,WA Coast,Coastal,2023,355.0,3.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
382,North River,North R. System,WA Coast,Coastal,2024,585.0,2.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
382,North River,North R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
384,Smith Creek (Pacific Co.),North R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
384,Smith Creek (Pacific Co.),North R. System,WA Coast,Coastal,2023,119.0,2.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
384,Smith Creek (Pacific Co.),North R. System,WA Coast,Coastal,2024,80.0,1.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
384,Smith Creek (Pacific Co.),North R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
386,Big River (Clallam Co.),Ozette R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
386,Big River (Clallam Co.),Ozette R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
386,Big River (Clallam Co.),Ozette R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
386,Big River (Clallam Co.),Ozette R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
388,Ozette River,Ozette R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
388,Ozette River,Ozette R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
388,Ozette River,Ozette R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
388,Ozette River,Ozette R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
389,Niawiakum River,Palix R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
389,Niawiakum River,Palix R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
389,Niawiakum River,Palix R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
389,Niawiakum River,Palix R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
390,Palix River,Palix R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
390,Palix River,Palix R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
390,Palix River,Palix R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
390,Palix River,Palix R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
392,Clearwater River,Queets R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
392,Clearwater River,Queets R. System,WA Coast,Coastal,2023,98.0,1.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
392,Clearwater River,Queets R. System,WA Coast,Coastal,2024,83.0,1.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
392,Clearwater River,Queets R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
394,Queets River,Queets R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
394,Queets River,Queets R. System,WA Coast,Coastal,2023,130.0,2.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
394,Queets River,Queets R. System,WA Coast,Coastal,2024,97.0,1.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
394,Queets River,Queets R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
396,Salmon River (Jefferson Co.),Queets R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
396,Salmon River (Jefferson Co.),Queets R. System,WA Coast,Coastal,2023,98.0,2.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
396,Salmon River (Jefferson Co.),Queets R. System,WA Coast,Coastal,2024,208.0,2.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
396,Salmon River (Jefferson Co.),Queets R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
398,Bogachiel River,Quillayute R. System,WA Coast,Coastal,2022,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2022,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
398,Bogachiel River,Quillayute R. System,WA Coast,Coastal,2023,196.0,3.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2023,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,Creel + CRC harvest
398,Bogachiel River,Quillayute R. System,WA Coast,Coastal,2024,134.0,3.0,2024-25,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2024,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,Creel + CRC harvest
398,Bogachiel River,Quillayute R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2025,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
400,Calawah River,Quillayute R. System,WA Coast,Coastal,2022,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2022,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,No harvest file for this year
400,Calawah River,Quillayute R. System,WA Coast,Coastal,2023,32.0,1.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2023,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,Creel + CRC harvest
400,Calawah River,Quillayute R. System,WA Coast,Coastal,2024,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2024,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,"Creel, no CRC harvest"
400,Calawah River,Quillayute R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2025,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,No harvest file for this year
402,Dickey River (Clallam Co.),Quillayute R. System,WA Coast,Coastal,2022,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2022,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,No harvest file for this year
402,Dickey River (Clallam Co.),Quillayute R. System,WA Coast,Coastal,2023,130.0,3.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2023,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,Creel + CRC harvest
402,Dickey River (Clallam Co.),Quillayute R. System,WA Coast,Coastal,2024,40.0,2.0,2024-25,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2024,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,Creel + CRC harvest
402,Dickey River (Clallam Co.),Quillayute R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2025,Quillayute fall salmon,"CRC-native effort, pooled denominator",pool_within_unit,No harvest file for this year
404,Quillayute River,Quillayute R. System,WA Coast,Coastal,2022,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2022,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
404,Quillayute River,Quillayute R. System,WA Coast,Coastal,2023,1388.0,4.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2023,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,Creel + CRC harvest
404,Quillayute River,Quillayute R. System,WA Coast,Coastal,2024,396.0,3.0,2024-25,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2024,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,Creel + CRC harvest
404,Quillayute River,Quillayute R. System,WA Coast,Coastal,2025,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2025,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
406,Sol Duc River,Quillayute R. System,WA Coast,Coastal,2022,,,,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2022,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
406,Sol Duc River,Quillayute R. System,WA Coast,Coastal,2023,749.0,4.0,2023-24,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2023,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,Creel + CRC harvest
406,Sol Duc River,Quillayute R. System,WA Coast,Coastal,2024,889.0,3.0,2024-25,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2024,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,Creel + CRC harvest
406,Sol Duc River,Quillayute R. System,WA Coast,Coastal,2025,40.0,1.0,2024-25,P1 creel estimate in hand,multi_fishery_trip_summary.csv,Quillayute fall salmon 2025,Quillayute fall salmon,"CRC-native effort, pooled denominator",crc_own,No harvest file for this year
408,Cook Creek,Quinault R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
408,Cook Creek,Quinault R. System,WA Coast,Coastal,2023,20.0,1.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
408,Cook Creek,Quinault R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
408,Cook Creek,Quinault R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
410,"Quinault R, Lower (below L. Quinault, not Cook Cr.)",Quinault R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
410,"Quinault R, Lower (below L. Quinault, not Cook Cr.)",Quinault R. System,WA Coast,Coastal,2023,140.0,3.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
410,"Quinault R, Lower (below L. Quinault, not Cook Cr.)",Quinault R. System,WA Coast,Coastal,2024,16.0,1.0,2024-25,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
410,"Quinault R, Lower (below L. Quinault, not Cook Cr.)",Quinault R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
412,"Quinault R, Upper (above L. Quinault)",Quinault R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
412,"Quinault R, Upper (above L. Quinault)",Quinault R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
412,"Quinault R, Upper (above L. Quinault)",Quinault R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
412,"Quinault R, Upper (above L. Quinault)",Quinault R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
414,Raft River,Raft R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
414,Raft River,Raft R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
414,Raft River,Raft R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
414,Raft River,Raft R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
418,Sooes River (Clallam Co.),Suez R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
418,Sooes River (Clallam Co.),Suez R. System,WA Coast,Coastal,2023,20.0,1.0,2023-24,Not yet assessed,,,,standalone,,"CRC harvest, no creel"
418,Sooes River (Clallam Co.),Suez R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
418,Sooes River (Clallam Co.),Suez R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
419,Van Winkle Creek,Chehalis R. System,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
419,Van Winkle Creek,Chehalis R. System,WA Coast,Coastal,2023,,,,Not yet assessed,,,,standalone,,Neither
419,Van Winkle Creek,Chehalis R. System,WA Coast,Coastal,2024,,,,Not yet assessed,,,,standalone,,Neither
419,Van Winkle Creek,Chehalis R. System,WA Coast,Coastal,2025,,,,Not yet assessed,,,,standalone,,No harvest file for this year
420,Waatch River,Waatch River,WA Coast,Coastal,2022,,,,Not yet assessed,,,,standalone,,No harvest file for this year
