fishery_name,study_design,year,month,catch_area_code,angler_final,catch_group,species_scope,is_total,est_cg,harvest_est,harvest_var,n_strata,harvest_se,harvest_cv,harvest_l95,harvest_u95,life_stage_levels,fin_mark_levels,fate_levels,total_effort_hrs,harvest_per_hr,pe_period
Quillayute fall salmon 2025,Standard,2025,9,404,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,105.158,24.423364000000003,11,4.942,0.04699594895300405,95.47168,114.84432,Adult|Jack,AD|UM|UNK,Kept,2114.7460358796297,0.049726065549171,week
Quillayute fall salmon 2025,Standard,2025,9,404,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,11,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,2114.7460358796297,0,week
Quillayute fall salmon 2025,Standard,2025,9,404,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,82.542,0,11,0,0,82.542,82.542,Adult|Jack,AD|UM|UNK,Kept,2114.7460358796297,0.03903163717985957,week
Quillayute fall salmon 2025,Standard,2025,9,404,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,11,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,2114.7460358796297,0,week
Quillayute fall salmon 2025,Standard,2025,9,404,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,11,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,2114.7460358796297,0,week
Quillayute fall salmon 2025,Standard,2025,9,406,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,34.572,971.841674,9,31.174375278423785,0.9017232233722025,-26.529775545710613,95.67377554571061,Adult|Jack,AD|UM|UNK,Kept,2060.7603013416133,0.01677633249121339,week
Quillayute fall salmon 2025,Standard,2025,9,406,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,34.572,971.841674,9,31.174375278423785,0.9017232233722025,-26.529775545710613,95.67377554571061,Adult|Jack,AD|UM|UNK,Kept,2060.7603013416133,0.01677633249121339,week
Quillayute fall salmon 2025,Standard,2025,9,406,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,2060.7603013416133,0,week
Quillayute fall salmon 2025,Standard,2025,9,406,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,2060.7603013416133,0,week
Quillayute fall salmon 2025,Standard,2025,9,406,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,2060.7603013416133,0,week
Quillayute fall salmon 2025,Standard,2025,9,406,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,2060.7603013416133,0,week
Quillayute fall salmon 2025,Standard,2025,9,406,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,5.29,27.9841,3,5.29,1,-5.078399999999999,15.6584,Adult|Jack,AD|UM|UNK,Kept,408.7960841049383,0.012940437067988284,week
Quillayute fall salmon 2025,Standard,2025,9,406,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,8.718,27.9841,3,5.29,0.6067905482908924,-1.6503999999999994,19.086399999999998,Adult|Jack,AD|UM|UNK,Kept,408.7960841049383,0.021326035984635512,week
Quillayute fall salmon 2025,Standard,2025,9,406,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,408.7960841049383,0,week
Quillayute fall salmon 2025,Standard,2025,9,406,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,3.4280000000000004,0,3,0,0,3.4280000000000004,3.4280000000000004,Adult|Jack,AD|UM|UNK,Kept,408.7960841049383,0.00838559891664723,week
Quillayute fall salmon 2025,Standard,2025,9,406,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,408.7960841049383,0,week
Quillayute fall salmon 2025,Standard,2025,9,406,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,408.7960841049383,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,252.03613917399855,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,252.03613917399855,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,252.03613917399855,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,252.03613917399855,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,252.03613917399855,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,252.03613917399855,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,12.1025,16.364703749999997,5,4.045331105113647,0.3342558235995577,4.173651033977252,20.031348966022748,Adult|Jack,AD|UM|UNK,Kept,1268.843007330247,0.009538217045042225,week
Quillayute fall salmon 2025,Standard,2025,10,398,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,35.902499999999996,16.364703749999997,5,4.045331105113647,0.11267547120990591,27.973651033977248,43.831348966022745,Adult|Jack,AD|UM|UNK,Kept,1268.843007330247,0.028295462710979425,week
Quillayute fall salmon 2025,Standard,2025,10,398,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1268.843007330247,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,23.799999999999997,0,5,0,0,23.799999999999997,23.799999999999997,Adult|Jack,AD|UM|UNK,Kept,1268.843007330247,0.0187572456659372,week
Quillayute fall salmon 2025,Standard,2025,10,398,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1268.843007330247,0,week
Quillayute fall salmon 2025,Standard,2025,10,398,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1268.843007330247,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,5.049,0,2,0,0,5.049,5.049,Adult|Jack,AD|UM|UNK,Kept,274.2184059627735,0.018412330792577897,week
Quillayute fall salmon 2025,Standard,2025,10,400,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,5.049,0,2,0,0,5.049,5.049,Adult|Jack,AD|UM|UNK,Kept,274.2184059627735,0.018412330792577897,week
Quillayute fall salmon 2025,Standard,2025,10,400,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,274.2184059627735,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,274.2184059627735,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,274.2184059627735,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,274.2184059627735,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,28.419945987654323,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,28.419945987654323,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,28.419945987654323,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,28.419945987654323,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,28.419945987654323,0,week
Quillayute fall salmon 2025,Standard,2025,10,400,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,28.419945987654323,0,week
Quillayute fall salmon 2025,Standard,2025,10,402,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,425.47386977087274,0,week
Quillayute fall salmon 2025,Standard,2025,10,402,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,74.095,0,5,0,0,74.095,74.095,Adult|Jack,AD|UM|UNK,Kept,425.47386977087274,0.1741470047030193,week
Quillayute fall salmon 2025,Standard,2025,10,402,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,425.47386977087274,0,week
Quillayute fall salmon 2025,Standard,2025,10,402,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,74.095,0,5,0,0,74.095,74.095,Adult|Jack,AD|UM|UNK,Kept,425.47386977087274,0.1741470047030193,week
Quillayute fall salmon 2025,Standard,2025,10,402,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,425.47386977087274,0,week
Quillayute fall salmon 2025,Standard,2025,10,402,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,425.47386977087274,0,week
Quillayute fall salmon 2025,Standard,2025,10,404,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,21.8505,53.158559350000004,14,7.290991657518201,0.3336761931085422,7.560156351264327,36.140843648735675,Adult|Jack,AD|UM|UNK,Kept,4113.260623405498,0.0053122089749589665,week
Quillayute fall salmon 2025,Standard,2025,10,404,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,163.5965,840.14600335,14,28.985272180022736,0.17717538076928746,106.78536652715543,220.40763347284457,Adult|Jack,AD|UM|UNK,Kept,4113.260623405498,0.03977294778480467,week
Quillayute fall salmon 2025,Standard,2025,10,404,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,14,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,4113.260623405498,0,week
Quillayute fall salmon 2025,Standard,2025,10,404,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,141.746,633.2452755,14,25.164365191675312,0.1775313955362078,92.4238442243164,191.06815577568364,Adult|Jack,AD|UM|UNK,Kept,4113.260623405498,0.03446073880984571,week
Quillayute fall salmon 2025,Standard,2025,10,404,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,14,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,4113.260623405498,0,week
Quillayute fall salmon 2025,Standard,2025,10,404,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,14,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,4113.260623405498,0,week
Quillayute fall salmon 2025,Standard,2025,10,404,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,90.2195,406.07253274999994,15,20.151241469199856,0.22335793779836796,50.72306672036828,129.7159332796317,Adult|Jack,AD|UM|UNK,Kept,6523.368778935186,0.013830200783884946,week
Quillayute fall salmon 2025,Standard,2025,10,404,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,1009.5705,8714.825628749999,15,93.35323041411047,0.09246826290398785,826.5981683883435,1192.5428316116565,Adult|Jack,AD|UM|UNK,Kept,6523.368778935186,0.15476213812409864,week
Quillayute fall salmon 2025,Standard,2025,10,404,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,15,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,6523.368778935186,0,week
Quillayute fall salmon 2025,Standard,2025,10,404,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,919.3465,5678.53530775,15,75.35605687501172,0.08196698075753997,771.6486285249771,1067.044371475023,Adult|Jack,AD|UM|UNK,Kept,6523.368778935186,0.14093124751258743,week
Quillayute fall salmon 2025,Standard,2025,10,404,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,15,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,6523.368778935186,0,week
Quillayute fall salmon 2025,Standard,2025,10,404,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,15,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,6523.368778935186,0,week
Quillayute fall salmon 2025,Standard,2025,10,406,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,30.034000000000002,321.10624600000006,9,17.919437658587395,0.5966383984346871,-5.0880978108312895,65.1560978108313,Adult|Jack,AD|UM|UNK,Kept,4833.049315266104,0.006214296201185432,week
Quillayute fall salmon 2025,Standard,2025,10,406,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,256.1425,9722.810056749999,9,98.60431053838366,0.38495880433111906,62.87805134476801,449.406948655232,Adult|Jack,AD|UM|UNK,Kept,4833.049315266104,0.05299811429420454,week
Quillayute fall salmon 2025,Standard,2025,10,406,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,4833.049315266104,0,week
Quillayute fall salmon 2025,Standard,2025,10,406,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,226.1095,9055.623911749999,9,95.16104198541544,0.42086264391993894,39.593857708585745,412.62514229141425,Adult|Jack,AD|UM|UNK,Kept,4833.049315266104,0.04678402500172928,week
Quillayute fall salmon 2025,Standard,2025,10,406,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,4833.049315266104,0,week
Quillayute fall salmon 2025,Standard,2025,10,406,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,9,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,4833.049315266104,0,week
Quillayute fall salmon 2025,Standard,2025,10,406,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,32.8765,140.21877775000002,7,11.84140100452645,0.3601782733723617,9.66735403112816,56.085645968871845,Adult|Jack,AD|UM|UNK,Kept,1963.4407310956792,0.016744330235857734,week
Quillayute fall salmon 2025,Standard,2025,10,406,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,88.51050000000001,41.59534975000001,7,6.449445693235971,0.07286644740721124,75.86958644125751,101.1514135587425,Adult|Jack,AD|UM|UNK,Kept,1963.4407310956792,0.04507928281115345,week
Quillayute fall salmon 2025,Standard,2025,10,406,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1963.4407310956792,0,week
Quillayute fall salmon 2025,Standard,2025,10,406,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,55.639,74.49199899999999,7,8.630874752885711,0.15512275117967092,38.722485484344006,72.555514515656,Adult|Jack,AD|UM|UNK,Kept,1963.4407310956792,0.02833749912529888,week
Quillayute fall salmon 2025,Standard,2025,10,406,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1963.4407310956792,0,week
Quillayute fall salmon 2025,Standard,2025,10,406,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1963.4407310956792,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1794.7393125040524,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1794.7393125040524,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1794.7393125040524,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1794.7393125040524,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1794.7393125040524,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1794.7393125040524,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1537.1747685185187,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,134.549,35.666112000000005,7,5.972111184497489,0.044386143222896406,122.84366207838492,146.25433792161508,Adult|Jack,AD|UM|UNK,Kept,1537.1747685185187,0.08753006018286011,week
Quillayute fall salmon 2025,Standard,2025,11,398,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1537.1747685185187,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,134.549,35.666112000000005,7,5.972111184497489,0.044386143222896406,122.84366207838492,146.25433792161508,Adult|Jack,AD|UM|UNK,Kept,1537.1747685185187,0.08753006018286011,week
Quillayute fall salmon 2025,Standard,2025,11,398,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1537.1747685185187,0,week
Quillayute fall salmon 2025,Standard,2025,11,398,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,7,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,1537.1747685185187,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,686.6364890728324,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,686.6364890728324,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,686.6364890728324,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,686.6364890728324,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,686.6364890728324,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,686.6364890728324,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,139.051350308642,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,boat,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,139.051350308642,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,139.051350308642,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,139.051350308642,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,boat,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,139.051350308642,0,week
Quillayute fall salmon 2025,Standard,2025,11,400,boat,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,139.051350308642,0,week
Quillayute fall salmon 2025,Standard,2025,11,402,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,49.137117799144974,0,week
Quillayute fall salmon 2025,Standard,2025,11,402,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,49.137117799144974,0,week
Quillayute fall salmon 2025,Standard,2025,11,402,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,49.137117799144974,0,week
Quillayute fall salmon 2025,Standard,2025,11,402,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,49.137117799144974,0,week
Quillayute fall salmon 2025,Standard,2025,11,402,bank,Pink,Pink,FALSE,Pink_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,49.137117799144974,0,week
Quillayute fall salmon 2025,Standard,2025,11,402,bank,Sockeye,Sockeye,FALSE,Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,49.137117799144974,0,week
Quillayute fall salmon 2025,Standard,2025,11,404,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,251.35381406369208,0,week
Quillayute fall salmon 2025,Standard,2025,11,404,bank,TotalSalmon,Chinook+Chum+Coho+Pink+Sockeye,TRUE,Chinook|Chum|Coho|Pink|Sockeye_Adult|Jack_AD|UM|UNK_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM|UNK,Kept,251.35381406369208,0,week
